amount_log,oldbalanceOrg_log,newbalanceOrig_log,oldbalanceDest_log,newbalanceDest_log,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,amount_capped,amount_is_top_0.1pct,diffOrig,diffDest,errorBalanceOrig,errorBalanceDest
-1.4468403596302386,-0.826107029912213,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,19.0,1095.66,0.0,0.0,0.0,0.0,0.0,1095.66,0.0,0.0,0.0,-1095.66,-1095.66
-1.0957139299689604,-0.3534569892345342,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,19.0,3053.04,285.0,0.0,0.0,0.0,0.0,3053.04,0.0,285.0,0.0,-2768.04,-3053.04
0.1872303133159079,-0.826107029912213,0.0,0.27307003652577055,0.21780717017691245,1.0,0.0,0.0,0.0,43.0,128851.54,0.0,0.0,3962278.92,4091130.46,0.0,128851.54,0.0,0.0,128851.54000000004,-128851.54,4.3655745685100555e-11
-1.020253957733085,0.05985575706829096,0.865313147394576,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,44.0,3804.98,40211.0,36406.02,0.0,0.0,0.0,3804.98,0.0,3804.980000000003,0.0,3.183231456205249e-12,-3804.98
-1.0917052585059048,-0.826107029912213,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,37.0,3088.96,0.0,0.0,0.0,0.0,0.0,3088.96,0.0,0.0,0.0,-3088.96,-3088.96
0.0850299208047556,0.4046675074304372,1.2165698571313708,0.23064996667053228,0.17069746694856663,0.0,0.0,0.0,0.0,93.0,95636.18,2490834.76,2586470.94,2218396.17,2122759.99,0.0,95636.18,0.0,-95636.18000000017,-95636.1799999997,-191272.36000000016,-191272.3599999997
-0.8572797318429561,0.05986504584749455,0.859907618181979,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,16.0,6121.38,40215.47,34094.09,0.0,0.0,0.0,6121.38,0.0,6121.380000000005,0.0,4.547473508864641e-12,-6121.38
0.28505257849210075,-0.826107029912213,0.0,0.08030100867250027,0.00928017570753089,1.0,0.0,0.0,0.0,15.0,171399.88,0.0,0.0,283929.69,224165.66,0.0,171399.88,0.0,0.0,-59764.03,-171399.88,-231163.91
0.5192101221313107,-0.826107029912213,0.0,0.24256928176992035,0.1943370397868934,0.0,0.0,0.0,1.0,42.0,339343.64,0.0,0.0,2611081.2,2950424.83,0.0,339343.64,0.0,0.0,339343.6299999999,-339343.64,-0.010000000125728548
-1.0105700295297257,-0.826107029912213,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,16.0,3914.02,0.0,0.0,0.0,0.0,0.0,3914.02,0.0,0.0,0.0,-3914.02,-3914.02
0.48075964048057923,-0.826107029912213,0.0,0.10852359943584759,0.08886942555199526,1.0,0.0,0.0,0.0,41.0,303340.89,0.0,0.0,417645.05,679148.54,0.0,303340.89,0.0,0.0,261503.49000000005,-303340.89,-41837.399999999965
0.3367731581187777,-0.3657080921989557,0.0,-0.0828892683670373,0.004897088241742453,0.0,0.0,0.0,1.0,14.0,199310.36,246.0,0.0,30487.0,210890.94,0.0,199310.36,0.0,246.0,180403.94,-199064.36,-18906.419999999984
0.38272256743348726,-0.40464689234508067,0.0,-0.8380009973822125,0.010465462247648955,1.0,0.0,0.0,0.0,13.0,227896.84,154.0,0.0,0.0,227896.84,0.0,227896.84,0.0,154.0,227896.84,-227742.84,0.0
0.14771485710610688,0.5812156583841959,1.3879299261731166,0.12902957013336466,0.05737405276288346,0.0,0.0,0.0,0.0,43.0,114823.69,20600000.0,20700000.0,552814.63,437990.94,0.0,114823.69,0.0,-100000.0,-114823.69,-214823.69,-229647.38
-0.024749820356216524,0.4789132467618635,1.2876064380254841,0.24842789256217557,0.18953156969427515,0.0,0.0,0.0,0.0,12.0,69430.91,6056207.13,6125638.04,2828856.77,2759425.86,0.0,69430.91,0.0,-69430.91000000015,-69430.91000000015,-138861.82000000015,-138861.82000000015
0.6126513469714114,0.02572906035927116,1.076486093278973,-0.34831257238432844,-0.8753332364902972,0.0,0.0,0.0,0.0,39.0,445666.75,26729.0,472395.75,808.0,0.0,0.0,445666.75,0.0,-445666.75,-808.0,-891333.5,-446474.75
-0.777878078156555,-0.826107029912213,0.0,-0.11612215393897377,-0.14250325640984515,0.0,1.0,0.0,0.0,41.0,7717.01,0.0,0.0,19353.41,27070.43,0.0,7717.01,0.0,0.0,7717.02,-7717.01,0.010000000000218279
-0.8323936847315743,-0.826107029912213,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,40.0,6582.33,0.0,0.0,0.0,0.0,0.0,6582.33,0.0,0.0,0.0,-6582.33,-6582.33
-0.09697558600148004,0.30902288220035135,1.124811504398226,0.2664604368432407,0.20789576063334292,0.0,0.0,0.0,0.0,16.0,56241.47,793010.0,849251.47,3619885.38,3563643.9,0.0,56241.47,0.0,-56241.46999999997,-56241.47999999998,-112482.93999999997,-112482.94999999998
0.3851433417802387,-0.10183945538742989,0.0,0.1932504545106245,0.14857113018429913,1.0,0.0,0.0,0.0,22.0,229511.75,5806.97,0.0,1330292.15,1559803.9,0.0,229511.75,0.0,5806.97,229511.75,-223704.78,0.0
0.20394923311500185,-0.056995177306482514,0.0,0.03743346525771239,0.02857815985893053,1.0,0.0,0.0,0.0,44.0,135291.06,9932.0,0.0,157996.14,293287.2,0.0,135291.06,0.0,9932.0,135291.06,-125359.06,0.0
-0.04674518429333602,0.15962952480789877,0.9162844574729112,0.1793803858062021,0.12765308726817332,1.0,0.0,0.0,0.0,41.0,65116.19,132702.0,67585.81,1100478.17,1165594.36,0.0,65116.19,0.0,65116.19,65116.19000000018,0.0,1.7462298274040222e-10
-0.49494436940592473,0.3257320066556546,1.1341279467448688,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,35.0,17615.61,968537.0,950921.39,0.0,0.0,0.0,17615.61,0.0,17615.609999999986,0.0,-1.4551915228366852e-11,-17615.61
-0.5777925107906807,-0.028784001242538878,0.36890173813688343,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,1.0,13833.75,13920.76,87.01,0.0,0.0,0.0,13833.75,0.0,13833.75,0.0,0.0,-13833.75
0.3190135869535707,-0.049277864648880565,0.0,0.024735843133516008,0.035298243365136574,1.0,0.0,0.0,0.0,42.0,189248.37,10893.0,0.0,132813.69,322062.06,0.0,189248.37,0.0,10893.0,189248.37,-178355.37,0.0
0.4443301466507502,0.1877581197712409,1.0740384604146276,-0.8380009973822125,-0.8753332364902972,0.0,0.0,0.0,0.0,44.0,272761.05,185807.37,458568.42,0.0,0.0,0.0,272761.05,0.0,-272761.05,0.0,-545522.1,-272761.05
0.4741648243963047,0.1329237370795893,0.0,-0.8380009973822125,0.029617025755798925,0.0,0.0,0.0,1.0,39.0,297561.47,96402.0,0.0,0.0,297561.47,0.0,297561.47,0.0,96402.0,297561.47,-201159.46999999997,0.0
0.32942688418639654,-0.826107029912213,0.0,0.08114825872593029,0.06429690855765229,1.0,0.0,0.0,0.0,47.0,195084.9,0.0,0.0,287238.14,482323.04,0.0,195084.9,0.0,0.0,195084.89999999997,-195084.9,-2.9103830456733704e-11
0.7481363473195485,0.2109062604696376,0.0,0.06045066464221804,0.10731743144573128,0.0,0.0,0.0,1.0,33.0,661669.8,245112.0,0.0,216437.12,878106.93,0.0,661669.8,0.0,245112.0,661669.81,-416557.80000000005,0.010000000009313226
0.6216051898371875,-0.09616568280964036,1.0749508409049726,-0.15503352112693203,-0.8753332364902972,0.0,0.0,0.0,0.0,36.0,457459.74,6215.0,463674.74,11367.68,0.0,0.0,457459.74,0.0,-457459.74,-11367.68,-914919.48,-468827.42
0.18660670255160247,0.0025944180987990707,0.9813528037659619,0.05634472036541505,-0.06838127319810985,0.0,0.0,0.0,0.0,35.0,128617.37,20265.0,148882.37,204620.45,76003.08,0.0,128617.37,0.0,-128617.37,-128617.37000000001,-257234.74,-257234.74
-2.302775328162838,-0.826107029912213,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,95.0,89.32,0.0,0.0,0.0,0.0,0.0,89.32,0.0,0.0,0.0,-89.32,-89.32
0.3942016870381106,0.13528682859793553,0.0,0.019983091297331668,0.043316775344596485,1.0,0.0,0.0,0.0,14.0,235656.8,99167.0,0.0,124456.92,360113.73,0.0,235656.8,0.0,99167.0,235656.81,-136489.8,0.010000000009313226
-0.0017434985288925426,-0.826107029912213,0.0,0.08025840868102788,0.04289699348119323,1.0,0.0,0.0,0.0,21.0,74250.16,0.0,0.0,283764.35,358014.51,0.0,74250.16,0.0,0.0,74250.16000000003,-74250.16,2.9103830456733704e-11
0.5426145474638592,-0.3432902761169427,0.0,0.12102467780838963,0.10572268415541136,1.0,0.0,0.0,0.0,43.0,363319.11,322.0,0.0,495499.78,858818.89,0.0,363319.11,0.0,322.0,363319.11,-362997.11,0.0
0.4268424486768361,0.47519291204426917,1.2866058702196053,0.257005338802571,0.18373595392705358,0.0,0.0,0.0,0.0,10.0,259196.46,5792500.87,6051697.33,3180877.77,2545446.78,0.0,259196.46,0.0,-259196.45999999996,-635430.9900000002,-518392.9199999999,-894627.4500000002
0.35867260620025493,0.44847639734154177,1.2607171770693892,0.3047448286831907,0.244066320386514,0.0,0.0,0.0,0.0,39.0,212457.45,4207461.39,4419918.84,6110004.84,5897547.39,0.0,212457.45,0.0,-212457.4500000002,-212457.4500000002,-424914.9000000002,-424914.9000000002
0.4530359976042806,0.1414756008425922,0.0,0.17575320908805353,0.13696539615434997,1.0,0.0,0.0,0.0,40.0,279776.26,106790.0,0.0,1047229.61,1327005.87,0.0,279776.26,0.0,106790.0,279776.2600000001,-172986.26,1.1641532182693481e-10
-0.09683151644122849,-0.04857510957089886,0.9158742060430953,-0.8380009973822125,-0.8753332364902972,0.0,0.0,0.0,0.0,20.0,56265.11,10985.0,67250.11,0.0,0.0,0.0,56265.11,0.0,-56265.11,0.0,-112530.22,-56265.11
0.20426697720615702,0.5068540739954809,1.31552337644087,0.14165845933077992,0.06991771963562878,0.0,0.0,0.0,0.0,18.0,135416.51,8460761.3,8596177.81,657013.97,521597.46,0.0,135416.51,0.0,-135416.50999999978,-135416.50999999995,-270833.0199999998,-270833.01999999996
0.6839756704436136,-0.18793227342067007,0.0,-0.8380009973822125,0.07355957350380136,0.0,0.0,0.0,1.0,36.0,548735.69,2072.0,0.0,0.0,548735.69,0.0,548735.69,0.0,2072.0,548735.69,-546663.69,0.0
0.7347116514917217,0.22740680506264901,0.0,0.17845708885402056,0.18268855068659062,0.0,0.0,0.0,1.0,19.0,636260.62,298619.63,0.0,1086672.19,2508584.97,0.0,636260.62,0.0,298619.63,1421912.7800000003,-337640.99,785652.1600000003
0.4397397388879774,-0.826107029912213,0.0,0.17952912030847643,0.13935183131370218,1.0,0.0,0.0,0.0,45.0,269133.19,0.0,0.0,1102718.53,1371851.72,0.0,269133.19,0.0,0.0,269133.18999999994,-269133.19,-5.820766091346741e-11
0.6925041636799492,-0.826107029912213,0.0,0.16609358578281394,0.14481054453595502,1.0,0.0,0.0,0.0,40.0,562557.63,0.0,0.0,917655.11,1480212.75,0.0,562557.63,0.0,0.0,562557.64,-562557.63,0.010000000009313226
0.20064495212345737,0.48494408812592443,1.2942920311425536,0.09783047098221545,0.01013192863121691,0.0,0.0,0.0,0.0,33.0,133993.35,6509431.42,6643424.77,360834.02,226840.67,0.0,133993.35,0.0,-133993.34999999963,-133993.35,-267986.6999999996,-267986.7
0.5696363179580444,-0.826107029912213,0.0,0.19152200293775384,0.15442653448791258,1.0,0.0,0.0,0.0,15.0,393114.61,0.0,0.0,1299220.44,1692335.05,0.0,393114.61,0.0,0.0,393114.6100000001,-393114.61,1.1641532182693481e-10
0.07379806577287218,0.5009375198682131,1.309343561636348,0.05232261206181081,-0.03832283451586041,0.0,0.0,0.0,0.0,42.0,92553.68,7882447.01,7975000.68,193670.81,115515.74,0.0,92553.68,0.0,-92553.66999999993,-78155.06999999999,-185107.34999999992,-170708.75
-0.31308746349244804,0.16720242400191,0.9603261012732062,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,36.0,29942.08,145289.48,115347.39,0.0,0.0,0.0,29942.08,0.0,29942.09000000001,0.0,0.010000000009313226,-29942.08
-0.682544608423903,-0.826107029912213,0.0,0.2101282982950002,0.15044957444808055,1.0,0.0,0.0,0.0,17.0,10191.31,0.0,0.0,1675613.65,1601149.01,0.0,10191.31,0.0,0.0,-74464.6399999999,-10191.31,-84655.9499999999
-2.0346205725626607,-0.31502484334326897,0.4570464722084911,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,47.0,196.46,452.0,255.54,0.0,0.0,0.0,196.46,0.0,196.46,0.0,0.0,-196.46
-1.2140308598248177,-0.19525847678685307,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,19.0,2161.68,1898.0,0.0,0.0,0.0,0.0,2161.68,0.0,1898.0,0.0,-263.67999999999984,-2161.68
0.7070716665134836,0.504583249360635,1.3176497807063132,0.2746814484080865,0.20585066994122217,0.0,0.0,0.0,0.0,14.0,586976.87,8233944.73,8820921.6,4050551.87,3463575.0,0.0,586976.87,0.0,-586976.8699999992,-586976.8700000001,-1173953.7399999993,-1173953.7400000002
-0.6876200330067831,0.06635698004637891,0.8582691604587487,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,43.0,10041.53,43464.29,33422.76,0.0,0.0,0.0,10041.53,0.0,10041.529999999999,0.0,-1.8189894035458565e-12,-10041.53
0.30877987572386617,-0.826107029912213,0.0,0.16634555061968975,0.12378768680645413,1.0,0.0,0.0,0.0,18.0,183682.65,0.0,0.0,920822.13,1104504.78,0.0,183682.65,0.0,0.0,183682.65000000002,-183682.65,2.9103830456733704e-11
-0.039671803332257734,-0.037492492250096474,0.0,-0.02339302865873899,-0.15921093811194253,1.0,0.0,0.0,0.0,14.0,66473.66,12543.0,0.0,68775.38,21450.37,0.0,66473.66,0.0,12543.0,-47325.01000000001,-53930.66,-113798.67000000001
0.17404049235571192,-0.826107029912213,0.0,0.26240869929567445,0.2075956417646051,1.0,0.0,0.0,0.0,41.0,123988.32,0.0,0.0,3424791.34,3548779.66,0.0,123988.32,0.0,0.0,123988.3200000003,-123988.32,2.9103830456733704e-10
-0.3055819980626318,0.1246656887665744,0.9018528669201891,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,37.0,30604.84,87331.0,56726.16,0.0,0.0,0.0,30604.84,0.0,30604.839999999997,0.0,-3.637978807091713e-12,-30604.84
0.31489620334875845,0.3930464056947525,1.208825922581182,0.09075424267019826,-0.024229620931782023,0.0,0.0,0.0,0.0,9.0,186989.09,2167454.22,2354443.31,327556.43,140567.34,0.0,186989.09,0.0,-186989.08999999985,-186989.09,-373978.1799999998,-373978.18
0.022749167394533365,0.43874970893539555,1.2488045486660464,0.03613702275182145,-0.8753332364902972,0.0,0.0,0.0,0.0,16.0,79748.92,3745160.63,3824909.55,155220.0,0.0,0.0,79748.92,0.0,-79748.91999999993,-155220.0,-159497.8399999999,-234968.91999999998
0.13143291839682975,-0.826107029912213,0.0,0.280394669022667,0.2260419574169522,1.0,0.0,0.0,0.0,19.0,109497.84,0.0,0.0,4379670.06,4588294.95,0.0,109497.84,0.0,0.0,208624.8900000006,-109497.84,99127.0500000006
0.6877702055875209,-0.826107029912213,0.0,0.14514814244209032,0.16008177774530222,1.0,0.0,0.0,0.0,37.0,554842.97,0.0,0.0,689124.43,1831015.51,0.0,554842.97,0.0,0.0,1141891.08,-554842.97,587048.1100000001
-0.03830803531488427,-0.826107029912213,0.0,0.18789389535403603,0.13354342495404728,1.0,0.0,0.0,0.0,38.0,66738.62,0.0,0.0,1236339.66,1265246.33,0.0,66738.62,0.0,0.0,28906.67000000016,-66738.62,-37831.94999999984
0.8358309056164119,0.06288217233462509,0.0,-0.8380009973822125,0.105363963258086,0.0,0.0,0.0,1.0,35.0,854538.96,41694.0,0.0,0.0,854538.96,0.0,854538.96,0.0,41694.0,854538.96,-812844.96,0.0
0.6565364002414676,0.0029236463495392294,0.0,0.36944616150255855,0.31251650932616,1.0,0.0,0.0,0.0,37.0,506527.94,20345.0,0.0,14800000.0,15300000.0,0.0,506527.94,0.0,20345.0,500000.0,-486182.94,-6527.940000000002
0.17041278433147425,-0.826107029912213,0.0,0.13521415406005677,0.09348909859484035,0.0,0.0,0.0,1.0,39.0,122683.23,0.0,0.0,601597.34,724280.57,0.0,122683.23,0.0,0.0,122683.22999999998,-122683.23,-1.4551915228366852e-11
0.3861606776668753,0.0880731723413733,1.0353005626302911,-0.8380009973822125,-0.8753332364902972,0.0,0.0,0.0,0.0,15.0,230193.83,56363.0,286556.83,0.0,0.0,0.0,230193.83,0.0,-230193.83000000002,0.0,-460387.66000000003,-230193.83
0.3140955315865707,-0.2948059767284514,1.0001906655603405,-0.8380009973822125,-0.8753332364902972,0.0,0.0,0.0,0.0,17.0,186552.89,576.0,187128.89,0.0,0.0,0.0,186552.89,0.0,-186552.89,0.0,-373105.78,-186552.89
0.4461944874954031,-0.037405933038778406,1.035371710283548,-0.1459111276089131,-0.8753332364902972,0.0,0.0,0.0,0.0,8.0,274248.39,12556.0,286804.39,12878.0,0.0,0.0,274248.39,0.0,-274248.39,-12878.0,-548496.78,-287126.39
0.3874011697344895,-0.826107029912213,0.0,0.20237742143163523,0.15634423083603596,1.0,0.0,0.0,0.0,41.0,231028.27,0.0,0.0,1507114.77,1738143.04,0.0,231028.27,0.0,0.0,231028.27000000002,-231028.27,2.9103830456733704e-11
0.5789242523703506,0.07442157675213858,0.0,0.06425241785663888,0.0836914551305255,0.0,0.0,0.0,1.0,34.0,403910.42,47868.0,0.0,227985.93,631896.35,0.0,403910.42,0.0,47868.0,403910.42,-356042.42,0.0
-0.02384968241710573,0.1359198011807164,0.850208255314935,-0.1239964851184108,-0.05868569542026707,1.0,0.0,0.0,0.0,94.0,69613.45,99921.0,30307.55,17377.78,86991.23,0.0,69613.45,0.0,69613.45,69613.45,0.0,0.0
0.3533560435719574,0.38385780821849247,1.2013783364431907,0.2124030656002367,0.14668497765021082,0.0,0.0,0.0,0.0,93.0,209188.1,1941765.12,2150953.22,1728551.39,1519363.29,0.0,209188.1,0.0,-209188.1000000001,-209188.09999999986,-418376.20000000007,-418376.19999999984
-0.3478215951198499,-0.048582716530319224,0.0,-0.34324879191361124,-0.1402768423641655,1.0,0.0,0.0,0.0,33.0,27057.0,10984.0,0.0,866.0,27923.0,0.0,27057.0,0.0,10984.0,27057.0,-16073.0,0.0
-0.0348103316073112,-0.826107029912213,0.0,0.16174315733245137,0.11160062654670144,1.0,0.0,0.0,0.0,21.0,67423.01,0.0,0.0,864659.32,932082.33,0.0,67423.01,0.0,0.0,67423.01000000001,-67423.01,1.4551915228366852e-11
0.3642165382271617,0.10859232624117057,1.035706178689134,0.17238026644529006,0.11178015096512109,0.0,0.0,0.0,0.0,43.0,215921.05,72050.0,287971.05,1000027.93,934415.7,0.0,215921.05,0.0,-215921.05,-65612.2300000001,-431842.1,-281533.2800000001
0.1601898574444937,0.0989650793569636,0.0,-0.8380009973822125,-0.03614153838366634,1.0,0.0,0.0,0.0,10.0,119078.9,64209.66,0.0,0.0,119078.9,0.0,119078.9,0.0,64209.66,119078.9,-54869.23999999999,0.0
0.26697478317426343,-0.550686293657976,0.0,0.09697704585285442,0.06959297112438259,1.0,0.0,0.0,0.0,44.0,162595.92,26.0,0.0,356647.77,519243.69,0.0,162595.92,0.0,26.0,162595.91999999998,-162569.92,-2.9103830456733704e-11
0.4077844367994069,-0.022111239002474102,1.0273696116865338,0.10822936063820252,-0.010247516726826557,0.0,0.0,0.0,0.0,38.0,245180.83,15078.0,260258.83,415968.11,170787.28,0.0,245180.83,0.0,-245180.83,-245180.83,-490361.66,-490361.66
-0.984065529565618,-0.826107029912213,0.0,-0.8380009973822125,-0.8753332364902972,0.0,0.0,1.0,0.0,9.0,4228.7,0.0,0.0,0.0,0.0,0.0,4228.7,0.0,0.0,0.0,-4228.7,-4228.7
0.09075516181868583,-0.13004888247660093,0.0,0.0802114849388902,0.047332712377814126,1.0,0.0,0.0,0.0,19.0,97246.72,4143.0,0.0,283582.34,380829.06,0.0,97246.72,0.0,4143.0,97246.71999999997,-93103.72,-2.9103830456733704e-11
0.3691639626719172,-0.017476162529184318,0.0,-0.8380009973822125,0.00762576330759873,1.0,0.0,0.0,0.0,44.0,219059.63,15938.0,0.0,0.0,219059.63,0.0,219059.63,0.0,15938.0,219059.63,-203121.63,0.0
